Organization ID,Organization Name,address,State,Zip Code,summary
30217,WV Community Action Partnership,306 12TH STREET,WV,25550,RRH
30217,WV Community Action Partnership,699 STRATTON ST,WV,25601,RRH
30217,WV Community Action Partnership,891 AUTO PARTS PLACE,WV,25403,RRH
30223,Houston Housing Authority,"2640 FOUNTAIN VIEW, SUITE 306",TX,77057,RRH
30224,Goodwill of Silicon Valley,1080 N 7TH ST,CA,95112,RRH
30226,Joseph House,316 BOUNDARY STREEET,MD,21801,TH
30227,Binghamton Housing Auth,35 EXCHANGE ST.,NY,13901,PSH
30230,Catholic Charities of Cortland,33 CENTRAL AVE # 35,NY,13045,PSH
30230,Catholic Charities of Cortland,33-35 CENTRAL AVE.,NY,13045,ES
30236,HABcore,212 PEARL ST S,NJ,7701,"PSH, RRH"
30236,HABcore,305 CAPSTAN AVE,NJ,8722,PSH
30236,HABcore,PO BOX 2361,NJ,7701,PSH
30240,Eastway,600 WAYNE AVE,OH,45410,PSH
30241,Tri-CAP,1210 23RD AVE S,MN,56387,"RRH, TH"
30246,Weaver Foundation,1305 IRONSIDE RD,WA,98310,ES
30247,Christian In Action,2025 N SIWELL RD,MS,39212,ES
30252,Homeward Bound,19 N ANN ST,NC,28801,"ES, PSH, RRH"
30252,Homeward Bound,218 PATTON AVENUE,NC,28801,PSH
30252,Homeward Bound,75 N MARKET ST,NC,28801,PSH
30261,Room at the Inn - Memphis,1500 S PERKINS RD,TN,38117,ES
30269,Peace House,14949 62ND ST.,MN,55387,TH
30422,CCDC,160 EDDY ST,CA,94102,PSH
30422,CCDC,255 BROADWAY,CA,94111,PSH
30422,CCDC,701 GOLDEN GATE AVE,CA,94102,PSH
30425,Journey Church,420 S WASHINGTON ST,SD,57401,ES
30425,Journey Church,502 E. MELGAARD ROAD,SD,57401,RRH
30453,Interfaith Hospitality Network,46 PARK ST,NJ,7042,ES
30454,New Community Harmony House,278 S ORANGE AVE # 282,NJ,7103,"PSH, TH"
30455,Turning Point Community Services,1011 GROVE ST,NJ,7111,ES
30457,PANZA,3350 MOTTMAN RD SW,WA,98502,PSH
30460,Reformed Church of Highland Park (RcHP Affordable Housing),107 BRILL ST,NJ,7105,PSH
30460,Reformed Church of Highland Park (RcHP Affordable Housing),585 HAWTHORNE AVE,NJ,7112,PSH
30461,Helping the Homeless,269 MOUNT PROSPECT AVE,NJ,7104,ES
30466,The Salvation Army Red Shield Services,1 MEMORIAL DRIVE,GA,30032,RRH
30467,Atlanta Housing Authority,230 JOHN WESLEY DOBBS AVE NE,GA,30303,PSH
30469,"Parents in Community Action, Inc.",700 HUMBOLDT AVE N,MN,55411,TH
30471,Catholic Charities of Leavenworth,716 N 5TH ST,KS,66048,RRH
30473,Salvation Army Montclair Corp,13 TRINITY PLACE,NJ,7042,"ES, RRH"
30473,Salvation Army Montclair Corp,68 N FULLERTON AVE,NJ,7042,ES
30475,Family Promise,2177 CENTRAL AVE,GA,30904,"ES, TH"
30476,Mental Health Association of Essex County,33 S FULLERTON AVE,NJ,7042,"PSH, RRH"
30476,Mental Health Association of Essex County,354 ORANGE RD,NJ,7042,PSH
30485,Salvation Army (Walla Walla),827 W. ALDER ST.,WA,99362,ES
30485,Salvation Army (Walla Walla),827 W. ALDER ST.,OR,99362,ES
30493,"Malta House, Inc.",5 PROWITT ST,CT,6855,TH
30500,St. Stephen's Human Services,1829 5TH AVENUE SOUTH,MN,55404,PSH
30500,St. Stephen's Human Services,2211 CLINTON AVE,MN,55404,RRH
30500,St. Stephen's Human Services,2211 CLINTON AVE S,MN,55404,RRH
30500,St. Stephen's Human Services,2309 NICOLETT AVE,MN,55404,OPH
30500,St. Stephen's Human Services,2309 NICOLLET AVE,MN,55404,"OPH, RRH"
30500,St. Stephen's Human Services,2309 NICOLLET AVE S,MN,55404,"OPH, PSH, RRH"
30500,St. Stephen's Human Services,2309 NICOLLET AVENUE,MN,55404,PSH
30500,St. Stephen's Human Services,2311 CLINTON AVE,MN,55404,ES
30500,St. Stephen's Human Services,810 S 7TH ST,MN,55415,ES
30501,Jackson Housing Authority,PO BOX 3188,TN,38303,PSH
30502,Catholic Charities of Wausau,1105 S 10TH AVE,WI,54401,ES
30504,"People Serving People, Inc.",614 S 3RD ST,MN,55415,"ES, PSH"
30511,Immanuel Homeless Shelter,37439 OYSTER HOUSE RD,DE,19971,ES
30513,Newark Empowerment Center,69 E MAIN ST,DE,19711,ES
30514,River House,56 RIVER ST,MA,1915,"ES, PSH"
30524,New Directions,1105 OSCEOLA ST,SC,29577,ES
30524,New Directions,732 8TH AVE N,SC,29577,ES
30524,New Directions,805 3RD AVE N,SC,29577,"ES, TH"
30528,Newark Transitional Living,198 CLINTON AVE,NJ,7108,ES
30530,New Jersey Department of Community Affairs,151 KNOLLCROFT RD,NJ,7939,PSH
30535,New Jersey Department of Community Affairs,101 S BROAD ST,NJ,8608,PSH
30538,New Jersey Department of Community Affairs,151 KNOLLCROFT RD,NJ,7939,PSH
30540,US Department of Veteran Affairs,VARIOUS,NJ,7104,PSH
30546,"Carrillo Counseling Services, Inc., dba New Beginnings Counseling Center",324 E CARRILLO ST,CA,93101,RRH
30546,"Carrillo Counseling Services, Inc., dba New Beginnings Counseling Center",922 CASTILLO ST,CA,93101,RRH
30548,The Dwelling Place,620 E DIAMOND AVE,MD,20877,OPH
30551,Coalition Against Poverty in Suffolk,157 N MAIN ST,VA,23434,ES
30553,Volunteers of America,1350 NICOLLET MALL,MN,55403,PSH
30553,Volunteers of America,2100 BLOOMINGTON AVE S,MN,55404,PSH
30556,NAMI St. Tammany,23515 HIGHWAY 190,LA,70448,PSH
30557,Covington Housing Authority,303 W 33RD AVE,LA,70433,PSH
30560,City of Hope Outreach,608 E ROBINS ST,AR,72032,TH
30562,Halifax Urban Ministries,1340 WRIGHT ST,FL,32117,"PSH, RRH"
30562,Halifax Urban Ministries,1340 WRIGHT ST.,FL,32117,"ES, PSH, TH"
30562,Halifax Urban Ministries,340 NORTH ST,FL,32114,RRH
30562,Halifax Urban Ministries,605 N. SEAGRAVE ST.,FL,32114,SH
30565,Serve Moses Lake,422 W. THIRD AVE.,WA,98837,ES
30566,Leavenworth Hope,217 N 5TH ST,KS,66048,ES
30567,Catholic Charities of Lawrence,1247 KENTUCKY ST,KS,66044,RRH
30568,Peninsula Housing Authority (Clallam),2603 S. FRANCIS,WA,98362,RRH
30570,Cornerstone Recovery And Supports,1001 4TH AVENUE,PA,15042,TH
30572,Veterans Administration - Augusta Housing Authority,1435 WALTON WAY,GA,30901,PSH
30575,City of Norwich Housing Authority,13 BROWN ST,NY,13815,PSH
30580,Snohomish County OCHS,3000 ROCKEFELLER AVE,WA,98201,RRH
30581,Community of Faith Mission,1333 JAMESTOWN ROAD,VA,23185,ES
30582,Williamsburg House of Mercy,3051 IRONBOUND RD,VA,23185,ES
30585,East African Housing Services,913 E FRANKLIN AVENUE,MN,55404,OPH
30586,Volunteers of America,2112 WALNUT STREET,PA,17103,RRH
30588,Supportive Living Solutions,1818 BRYANT AVE N,MN,55411,OPH
30588,Supportive Living Solutions,2611 CENTRAL AVE NE,MN,55418,OPH
30588,Supportive Living Solutions,3550 PARK AVE,MN,55407,OPH
30588,Supportive Living Solutions,432 4TH ST SE,MN,55414,OPH
30589,Wayside/ Project for Pride in Living,2120 CLINTON AVE SOUTH,MN,55404,PSH
30591,Start Corp.,1530 GRAVIER ST,LA,70112,"ES, RRH"
30591,Start Corp.,5030 S LIBERTY ST,LA,70115,"PSH, RRH"
30592,White Earth Nation,3071 WORK FORCE CENTER ROAD,MN,56557,OPH
30592,White Earth Nation,PO BOX 70,MN,56566,"RRH, TH"
30595,Bywood East,3427 CENTRAL AVE NE,MN,55418,OPH
30596,Family Promise of HCR,525 HUMMEL AVENUE,PA,17043,ES
30602,Center City Housing,2125 CAMPUS DR SE,MN,55904,PSH
30602,Center City Housing,920 40TH ST NW,MN,55901,"OPH, PSH"
30605,DSS,6401 YORK RD,MD,21212,RRH
30608,Adams County Children & Youth,525 BOYDS SCHOOL RD,PA,17325,TH
30609,Peaceful Knights,238 N 1ST ST,PA,18235,ES
30610,Monroe County Homeless Initiative,915 N 5TH ST,PA,18360,ES
30611,Catholic Charities,899 BEDFORD ST,PA,15902,ES
30612,Sisters of St. Joseph,169 WALNUT ST,PA,16335,ES
30614,Next Step Homeless Services,123 N 6TH STREET,AR,72901,TH
30614,Next Step Homeless Services,210 N 17TH ST,AR,72901,TH
30614,Next Step Homeless Services,500 N 9TH ST,AR,72901,TH
30615,Salvation Army,301 N 6TH ST,AR,72901,ES
30616,Community Rescue Mission,310 N F ST,AR,72901,ES
30617,Sobrity Living Center,2001 W 5TH AVE,AR,71601,ES
30622,"Veterans Leadership Program of Western Pennsylvania, Inc., located in Pittsburgh, PA",2934 SMALLMAN STREET,PA,16601,RRH
30631,Center for Community Action,195 DRIVE IN LN,PA,16652,RRH
30642,P.A.T.H.,18599 WYNESS DR,CA,96080,"ES, TH"
30642,P.A.T.H.,P.O. BOX 315,CA,96080,RRH
30644,"Marion County Homeless Council, Inc.",108 N MAGNOLIA AVE STE 202,FL,34475,PSH
30645,Prevention Point Philadelphia,2917 KENSINGTON AVE,PA,19134,ES
30645,Prevention Point Philadelphia,3247 KENSINGTON AVE,PA,19134,ES
30651,Resources for Children & Youth Inc.,1720 S TELSHOR BLVD,NM,88011,PSH
30658,P.A.T.H. (People Assisting the Homeless,520 HYDRO PLANT RD,NM,87401,ES
30658,P.A.T.H. (People Assisting the Homeless,520 HYDRO PLANT ROAD,NM,87401,PSH
30659,Samaritan House Inc.,220 BERNALILLO ST,NM,87701,RRH
30659,Samaritan House Inc.,2220 BERNALILLO STREET,NM,87701,PSH
30659,Samaritan House Inc.,716 GRAND AVE,NM,87701,ES
30663,Citizen Advocates,209 PARK ST,NY,12953,ES
30664,Franklin County Community Housing Council,16 COPPER WAY,NY,12946,PSH
30674,Gateway Landing,9215 NATIONAL AVE NE,NC,28451,TH
30675,County of Sandoval,711 S CAMINO DEL PUEBLO,NM,87004,PSH
30676,City of Santa Fe/Santa Fe Community Housing Trust,1111 AGUA FRIA ST,NM,87501,PSH
30687,Alachua Coalition for the Homeless and Hungry,3055 NE 28TH DR,FL,32609,"ES, PSH, RRH"
30687,Alachua Coalition for the Homeless and Hungry,3055 NW 28TH DRIVE,FL,32609,ES
30688,"Karis, Inc. (Grand Junction)",205 INDEPENDENT AVE,CO,81505,PSH
30688,"Karis, Inc. (Grand Junction)",2705 NORTH 8TH COURT,CO,81506,ES
30688,"Karis, Inc. (Grand Junction)",5236 29 ROAD,CO,81501,TH
30688,"Karis, Inc. (Grand Junction)",536 29 ROAD,CO,81504,TH
30688,"Karis, Inc. (Grand Junction)",P.O. BOX 2837,CO,81502,TH
30697,Evergreen Health Service,206 ELMWOOD,NY,14215,PSH
30697,Evergreen Health Service,206 S ELMWOOD AVE,NY,14201,PSH
30698,Haven House (Olathe),4806 N. RIVER ROAD,CO,81425,TH
30707,Veterans Administration,605 LINCOLN ST,MA,1605,PSH
30714,Beacon of Hope Emergency Shelter,850 BYPASS RD,KY,40391,ES
30716,"Georgia Rehabilitation Outreach, Inc.",2950 MARTIN LUTHER KING JR DR SW,GA,30311,PSH
30720,Family Alliance for Veterans of America (FAVA),1000 S ILLINOIS AVE,IA,50401,PSH
30720,Family Alliance for Veterans of America (FAVA),505 W J ST,IA,50436,"PSH, RRH"
30732,Kokomo Housing Authority,210 E TAYLOR ST,IN,46901,PSH
30733,Harford Community Action Agency,1010 GATEWAY RD,MD,21040,"ES, RRH"
30733,Harford Community Action Agency,1321-B WOODBRIDGE STATION WAY,MD,21040,ES
30755,Orleans County Department of Social Services,14016 ROUTE 31 WEST,NY,14411,ES
30757,Switchpoint (St. George City),948 N 1300 W,UT,84770,"ES, RRH"
30760,Continuum of Care and Faith Base Collaboration,3500 MISSOURI FLAT,CA,95667,ES
30763,Randolph County Veterans Office,325 S OAK ST STE 101,IN,47394,TH
30767,"AIDS Response Effort, Inc (ARE)",124 WEST PICCADILLY STREET,VA,22601,RRH
30770,Bowling Community Park,1608 W STOCKTON ST,KY,42129,ES
30772,Chris 180,3465 KENSINGTON RD,GA,30032,RRH
30776,Eugene Mission,1542 W 1ST AVE,OR,97402,"ES, TH"
30783,Casa Q,7509 EUCLID AVE NE,NM,87110,TH
30785,Mental Health America Los Angeles,1891 N GAFFEY ST,CA,91748,RRH
30790,Second Chance Outreach and Reentry Development,8390 TRANSITION RD,FL,32583,TH
30793,Project Hope Alliance,1954 PLACENTIA AVE STE 202,CA,92627,RRH
30798,EAH Housing,634 21ST ST,CA,94612,PSH
30801,City with Dwellings Inc,633 W 4TH ST,NC,27101,ES
30802,Bridges To Independence,3103 9TH RD N,VA,22201,RRH
30804,Commonwealth Catholic Charities,1601 ROLLING HILLS DR,VA,23229,PSH
30810,ARCH,5748 CARMICHAEL PARKWAY,AL,36117,PSH
30810,ARCH,P. O. BOX 451,AL,36101,PSH
30813,Morgan County System of Services,1611 CHURCH ST SE,AL,35601,ES
30813,Morgan County System of Services,3402 TANGLEWOOD DR SW,AL,35603,ES
30816,City of Muncie,409 E 1ST ST,IN,47302,PSH
30817,San Joaquin Aids Foundation,4330 N. PERSHING AVE. #B3,CA,95207,TH
30821,Zion Hill Community Development Corporation,2609 CHARLESTON DRIVE,GA,30337,TH
30821,Zion Hill Community Development Corporation,2900 LANDRUM DR SW,GA,30311,PSH
30821,Zion Hill Community Development Corporation,2900 LANDRUM DRIVE,GA,30311,PSH
30821,Zion Hill Community Development Corporation,3200 DESERT DRIVE,GA,30344,"PSH, RRH"
30821,Zion Hill Community Development Corporation,5401 OLD NATIONAL HWY,GA,30349,ES
30826,James House,6610 COMMONS DR,VA,23875,ES
30830,Yamhill Community Action Partnership (3371) [ROCC],11750 NE FINN HILL LOOP,OR,97111,ES
30830,Yamhill Community Action Partnership (3371) [ROCC],1317 NE DUSTIN COURT,OR,97128,ES
30830,Yamhill Community Action Partnership (3371) [ROCC],1317 NE DUSTIN CT,OR,97128,RRH
30830,Yamhill Community Action Partnership (3371) [ROCC],1340 NE LOGAN ST,OR,97128,ES
30830,Yamhill Community Action Partnership (3371) [ROCC],209 S MAIN ST,OR,97132,ES
30830,Yamhill Community Action Partnership (3371) [ROCC],213 NE 10TH STREET,OR,97128,ES
30830,Yamhill Community Action Partnership (3371) [ROCC],23800 NW FLYING M RD,OR,97128,ES
30830,Yamhill Community Action Partnership (3371) [ROCC],28480 NE WILSONVILLE RD,OR,97132,ES
30830,Yamhill Community Action Partnership (3371) [ROCC],451 NW HILL RD,OR,97128,ES
30830,Yamhill Community Action Partnership (3371) [ROCC],800 E 2ND ST,OR,97148,PSH
30830,Yamhill Community Action Partnership (3371) [ROCC],800 NE 2ND ST,OR,97128,"ES, PSH, RRH"
30834,"Oswego County Opportunities, Inc.",203 ONEIDA ST,NY,13069,PSH
30834,"Oswego County Opportunities, Inc.",239 ONEIDA ST,NY,13069,"ES, TH"
30834,"Oswego County Opportunities, Inc.",36 DRAPER ST,NY,13126,ES
30835,Oswego County DSS,100 SPRING STREETPO BOX 1320,NY,13114,ES
30848,Eden Housing (Formerly South County Housing),9369 MONTEREY RD,CA,95020,"PSH, TH"
30855,Community Services Consortium  (3446) [ROCC],1665 NW HARRISON BLVD,OR,97330,TH
30855,Community Services Consortium  (3446) [ROCC],2330 NW PROFESSIONAL DR,OR,97330,ES
30855,Community Services Consortium  (3446) [ROCC],250 BROADALBIN ST SW STE 2A,OR,97321,RRH
30855,Community Services Consortium  (3446) [ROCC],"250 BROADALBIN ST SW, STE 2A",OR,97321,"OPH, RRH, TH"
30855,Community Services Consortium  (3446) [ROCC],5030 SE HIGHWAY 101,OR,97367,ES
30855,Community Services Consortium  (3446) [ROCC],602 SE MADISON,OR,97333,ES
30855,Community Services Consortium  (3446) [ROCC],619 SE 9TH ST,OR,97322,ES
30855,Community Services Consortium  (3446) [ROCC],640 MAIN ST SE,OR,97321,ES
30855,Community Services Consortium  (3446) [ROCC],715 SW BAT ST,OR,97365,TH
30855,Community Services Consortium  (3446) [ROCC],865 NW REIMAN,OR,97330,"RRH, TH"
30855,Community Services Consortium  (3446) [ROCC],865 NW REIMAN ST,OR,97330,TH
30855,Community Services Consortium  (3446) [ROCC],PO BOX 695,OR,97355,TH
30855,Community Services Consortium  (3446) [ROCC],STREET 633 NE 3RD STREE,OR,97365,ES
30855,Community Services Consortium  (3446) [ROCC],STREET 633 NE 3RD STREET,OR,97365,ES
30857,Clatsop Community Action (3368) [ROCC],2 NIMITZ DR,OR,97103,RRH
30857,Clatsop Community Action (3368) [ROCC],2 NIMITZ DRIVE,OR,97103,RRH
30857,Clatsop Community Action (3368) [ROCC],2561 MILL CREEK LANE,OR,97138,"PSH, RRH"
30857,Clatsop Community Action (3368) [ROCC],"725 SUMMER ST. NE, SUITE B",OR,97301,TH
30860,Integral Youth Services (4873) [ROCC],303 WASHINGTON STREET,OR,97301,ES
30874,Shepard's Inn,415 W DANVILLE ST,VA,23970,ES
30876,Resources for Human Development,1001 STERIGERE ST,PA,19401,ES
30891,USVETS,4392 HANAMAULU PL,HI,96766,ES
30891,USVETS,91-1039 SHANGRILA ST,HI,96707,"ES, RRH"
30892,Women In Need,3136 ELUA ST,HI,96766,TH
30893,Homeless Prevention Center,56 HOWE ST,VT,5701,"ES, RRH"
30896,Tri County Community Action,1176 HUELL MATTHEWS HWY,VA,24592,RRH
30904,Health Services Center,600 MARTIN LUTHER KING DRIVE,AL,36201,TH
30906,The Right Place - Hillside Cottages,2 CIRCLE DR,AL,36201,PSH
30909,IMPOWER (434),3800 DIKE RD,FL,32792,TH
30913,LifeStream Behavioral Health Center (695),6215 HOLLY ST,FL,32757,TH
30915,Orlando Union Rescue Mission (19),1525 W WASHINGTON ST,FL,32805,TH
30915,Orlando Union Rescue Mission (19),410 W CENTRAL BLVD,FL,32801,"ES, TH"
30920,Center for Multicultural Wellness & Prevention (408),641 N RIO GRANDE AVE,FL,32805,"ES, PSH, RRH, TH"
30926,Kandiyohi HRA,20TH AVE SE,MN,56201,PSH
30943,Alabama Department of Mental Health,100 N UNION ST,AL,36104,PSH
30943,Alabama Department of Mental Health,1215 S WALNUT AVE,AL,36732,PSH
30945,"Community Action Resource Enterprises, Inc (3370) [ROCC]",125 N. 17TH,OR,97051,RRH
30945,"Community Action Resource Enterprises, Inc (3370) [ROCC]","2310 FIRST STREET, SUITE 2",OR,97141,"ES, PSH, RRH"
30946,Reformed Church of Highland Park Affordable Housing Corporation,101 S 3RD AVE,NJ,8904,PSH
30946,Reformed Church of Highland Park Affordable Housing Corporation,11 S 2ND AVE,NJ,8904,PSH
30946,Reformed Church of Highland Park Affordable Housing Corporation,19 S 2ND AVE # 21,NJ,8904,PSH
30949,LGBT Life Center,248 W 24TH STREET,VA,23517,PSH
30949,LGBT Life Center,248 WEST 24TH ST,VA,23517,RRH
30951,City of Norfolk Community Services Board,225 W OLNEY RD,VA,23510,PSH
30952,Rensselaer County DSS,1600 7TH AVE,NY,12180,ES
30955,Garden of Hope CDC Inc.,1617 LOVITT AVE,VA,23504,OPH
30955,Garden of Hope CDC Inc.,2715 STANHOPE AVE,VA,23504,OPH
30957,Hampton VA Medical Center,100 EMANCIPATION DR,VA,23667,PSH
30959,McKemie Place,913 S BROAD ST,AL,36603,ES
30960,Christ N Us Ministry,14021 SOUTH WINTZELL AVENUE,AL,36509,ES
30961,Volunteers of America Southeast,6501 MOFFETT RD,AL,36618,TH
30965,Hilltown CDC,387 MAIN RD,MA,1012,PSH
30966,Lighthouse Social Services,1003 E COOLEY DR STE 205,CA,92324,PSH
30966,Lighthouse Social Services,1003 E. COOLEY DR.,CA,92324,RRH
30966,Lighthouse Social Services,1003 EAST COOLEY DRIVE,CA,92324,"PSH, RRH"
30970,Recovery House (20),591 LAKE MINNIE DR,FL,32773,"ES, TH"
30971,Coalition for the Homeless (7),639 WEST CENTRAL BLVD.,FL,32801,ES
30973,Community Based Care of Seminole County (565),2921 S ORLANDO DR,FL,32773,"PSH, RRH"
30974,Covenant House (8),5931 E COLONIAL DR,FL,32807,"ES, TH"
30974,Covenant House (8),5931 E. COLONIAL DR.,FL,32807,ES
30975,Family Promise of Greater Orlando (14),2313 1/2 N ORANGE AVE,FL,32804,ES
30977,Salvation Army of Orlando (37),400 W COLONIAL DR,FL,32804,ES
30977,Salvation Army of Orlando (37),624 LEXINGTON AVE,FL,32801,"ES, TH"
30980,Community Action Team (3341) [ROCC],125 N 17TH ST,OR,97051,"ES, RRH"
30980,Community Action Team (3341) [ROCC],125 N. 17TH,OR,97051,"ES, PSH, RRH, TH"
30980,Community Action Team (3341) [ROCC],220 EAST COLUMBIA RIVER HWY,OR,97016,ES
30980,Community Action Team (3341) [ROCC],"58147 COLUMBIA RIVER HIGHWAY, SUITE C",OR,97051,ES
30981,Colusa County Transitional Housing,713 D ST,CA,95932,TH
30985,Oregon Coast Community Action (3618) [ROCC],2111 NEWMARK AV,OR,97420,TH
30985,Oregon Coast Community Action (3618) [ROCC],2111 NEWMARK AVE,OR,97420,"ES, RRH, TH"
31083,Puerto Rican Culture Center,2703 W. DIVISION STREET,IL,60622,TH
31083,Puerto Rican Culture Center,4411 N. RAVENSWOOD AVENUE,IL,60640,ES
31227,Wayne Densch Center (25),100 KINGSTON CT,FL,32810,PSH
31229,United Community Action Network (3470) [ROCC],1010 CRESCENT,OR,97470,TH
31229,United Community Action Network (3470) [ROCC],1055 SE CLAREY AVE,OR,97526,TH
31229,United Community Action Network (3470) [ROCC],110 CAMINO FRANCISCO,OR,97470,ES
31229,United Community Action Network (3470) [ROCC],1199 NE GRANDVIEW,OR,97470,TH
31229,United Community Action Network (3470) [ROCC],125 NE MANZANITA AVE,OR,97526,PSH
31229,United Community Action Network (3470) [ROCC],1401 VETERANS WAY,OR,97470,TH
31229,United Community Action Network (3470) [ROCC],1630 CARNAHAN DR,OR,97527,TH
31229,United Community Action Network (3470) [ROCC],201 NE 8TH ST,OR,97526,"PSH, RRH"
31229,United Community Action Network (3470) [ROCC],201 NE 8TH ST.,OR,97526,"ES, RRH, TH"
31229,United Community Action Network (3470) [ROCC],222 - 232 SE GREGORY ST,OR,97470,OPH
31229,United Community Action Network (3470) [ROCC],272 - 288 SE GREGORY,OR,97495,TH
31229,United Community Action Network (3470) [ROCC],2754 NE DOUGLAS AVE,OR,97470,TH
31229,United Community Action Network (3470) [ROCC],2766 W LANGENBERG AVE,OR,97470,TH
31229,United Community Action Network (3470) [ROCC],280 KENNETH FORD DR,OR,97470,"ES, OPH, PSH, RRH"
31229,United Community Action Network (3470) [ROCC],290 - 302 SE GREGORY ST,OR,97496,TH
31229,United Community Action Network (3470) [ROCC],2901 NE DORWIN,OR,97470,OPH
31229,United Community Action Network (3470) [ROCC],2970 W TOBY COURT,OR,97471,PSH
31229,United Community Action Network (3470) [ROCC],314 NW 4TH,OR,97526,"ES, TH"
31229,United Community Action Network (3470) [ROCC],315 NW D ST,OR,97526,TH
31229,United Community Action Network (3470) [ROCC],588 E CENTRAL,OR,97479,OPH
31229,United Community Action Network (3470) [ROCC],752 SE PINE ST,OR,97470,ES
31229,United Community Action Network (3470) [ROCC],805 - 825 NE HUNTLEY,OR,97470,"PSH, RRH"
31231,Shangri-La Corporation (3541) [ROCC],"4080 REED RD SE, SUITE 150",OR,97302,PSH
31239,180 Degrees,3650 COTTAGE GROVE AVE,IA,50311,TH
31240,Youth Emergency Services and Shelter,918 SE 11TH ST,IA,50309,ES
31244,Trinity Alliance,26 TRINITY PL,NY,12202,PSH
31244,Trinity Alliance,84 2ND ST,NY,12210,PSH
31738,Catholic Charities of Southern Missouri,424 E MONASTERY ST,MO,65807,"RRH, TH"
31739,Community Connection of Northeast Oregon (3373) [ROCC],142 NE DAYTON,OR,97845,"ES, TH"
